Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_More_Than_Months,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
7,Fresh_Graduate,,16.0,no,5,6,19.0,6.0,,,3,condominium,10.0,Trengganu,3.0,4011.0,825776.0,,Accept,8
7,Fresh_Graduate,433898.0,21.0,yes,5,6,19.0,6.0,,4.0,3,condominium,10.0,Trengganu,,9856.0,1031954.0,,Accept,8
7,Fresh_Graduate,,12.0,no,5,6,,,5.0,4.0,3,condominium,10.0,Trengganu,1.0,8908.0,583595.0,8001.0,Reject,6
7,Fresh_Graduate,660784.0,13.0,yes,5,6,,6.0,5.0,,2,condominium,,Trengganu,3.0,,630096.0,14073.0,Accept,8
7,Fresh_Graduate,373257.0,24.0,no,5,6,19.0,6.0,5.0,4.0,1,condominium,,Trengganu,2.0,,620132.0,8966.0,Accept,7
7,Fresh_Graduate,,23.0,yes,5,6,19.0,,5.0,4.0,1,condominium,10.0,Trengganu,,6197.0,725214.0,,Reject,9
7,Fresh_Graduate,218927.0,13.0,no,5,6,19.0,,,4.0,3,condominium,,Trengganu,,8783.0,,,Accept,6
7,Fresh_Graduate,548428.0,17.0,yes,5,6,,6.0,5.0,,3,condominium,10.0,Trengganu,2.0,4706.0,791402.0,,Accept,9
7,Fresh_Graduate,507073.0,13.0,no,5,6,19.0,6.0,5.0,4.0,3,condominium,10.0,Trengganu,2.0,6373.0,549930.0,11163.0,Reject,9
7,Fresh_Graduate,,24.0,yes,5,6,19.0,6.0,,4.0,1,condominium,10.0,Trengganu,1.0,3828.0,972876.0,15497.0,Accept,6
7,Fresh_Graduate,118923.0,13.0,no,5,6,19.0,6.0,5.0,,1,condominium,10.0,Trengganu,2.0,8431.0,490989.0,16458.0,Accept,8
7,Fresh_Graduate,142721.0,12.0,yes,5,6,19.0,6.0,,4.0,3,condominium,,Trengganu,1.0,4493.0,1060864.0,14975.0,Accept,9
7,Fresh_Graduate,756867.0,23.0,no,5,6,,6.0,5.0,,1,condominium,,Trengganu,1.0,4653.0,1427133.0,10962.0,Reject,7
7,Fresh_Graduate,,20.0,yes,5,6,19.0,,,4.0,3,condominium,10.0,Trengganu,3.0,6266.0,618817.0,18384.0,Accept,7
7,Fresh_Graduate,796686.0,10.0,no,5,6,,6.0,,4.0,2,condominium,10.0,Trengganu,,5164.0,1006140.0,15560.0,Accept,8
7,Fresh_Graduate,,18.0,yes,5,6,19.0,6.0,,4.0,1,condominium,,Kedah,,4814.0,1092161.0,11894.0,Reject,6
7,Fresh_Graduate,,13.0,no,5,6,19.0,6.0,5.0,4.0,2,condominium,10.0,Kedah,,,926353.0,15574.0,Accept,9
7,Fresh_Graduate,515397.0,21.0,yes,5,6,,6.0,5.0,,1,condominium,10.0,Kedah,1.0,8297.0,708427.0,,Accept,6
7,Fresh_Graduate,466506.0,17.0,no,5,6,19.0,6.0,5.0,,1,condominium,10.0,Kedah,,3720.0,1048103.0,,Accept,6
7,Fresh_Graduate,601256.0,16.0,yes,5,6,19.0,6.0,5.0,4.0,3,condominium,10.0,Kedah,2.0,7173.0,578813.0,10574.0,Accept,8
7,Fresh_Graduate,593106.0,17.0,no,5,6,19.0,6.0,5.0,,3,condominium,,Kedah,1.0,11502.0,1412526.0,16275.0,Accept,8
7,Fresh_Graduate,,10.0,yes,5,6,19.0,6.0,,4.0,2,condominium,10.0,Kedah,1.0,4083.0,611698.0,14000.0,Reject,6
7,Fresh_Graduate,309550.0,24.0,no,5,6,19.0,,5.0,4.0,1,condominium,,Kedah,,5213.0,1358855.0,,Accept,7
7,Fresh_Graduate,,,yes,5,6,,6.0,,4.0,2,condominium,10.0,Kedah,3.0,,1397560.0,8018.0,Accept,9
7,Fresh_Graduate,731015.0,10.0,no,5,6,19.0,6.0,5.0,,3,condominium,10.0,Kedah,,11135.0,,16248.0,Accept,8
7,Fresh_Graduate,176253.0,10.0,yes,5,6,19.0,,,4.0,1,condominium,10.0,Kedah,2.0,9932.0,771839.0,,Accept,8
7,Fresh_Graduate,,,no,5,6,19.0,6.0,,4.0,1,condominium,10.0,Kedah,,6899.0,541331.0,13217.0,Reject,7
7,Fresh_Graduate,144859.0,16.0,yes,5,6,19.0,,5.0,,2,condominium,10.0,Kedah,,7703.0,1031800.0,17441.0,Accept,6
7,Fresh_Graduate,535214.0,23.0,no,5,6,19.0,6.0,5.0,,2,condominium,,Kedah,2.0,8752.0,1053941.0,17102.0,Reject,7
7,Fresh_Graduate,422331.0,23.0,yes,5,6,,6.0,5.0,4.0,1,condominium,10.0,Kedah,3.0,5702.0,,,Reject,7
7,Fresh_Graduate,582574.0,11.0,no,5,6,19.0,6.0,5.0,,1,condominium,,Kedah,,,636933.0,,Accept,9
7,Fresh_Graduate,478593.0,24.0,yes,5,6,19.0,,5.0,,3,condominium,10.0,Kedah,3.0,10560.0,718453.0,16830.0,Accept,7
7,Fresh_Graduate,,17.0,no,5,6,19.0,,,,3,condominium,10.0,Kedah,3.0,,998304.0,14361.0,Accept,8
7,Fresh_Graduate,668457.0,10.0,yes,5,6,,6.0,5.0,4.0,1,condominium,10.0,Kedah,,11131.0,778633.0,,Accept,7
7,Fresh_Graduate,456246.0,11.0,no,5,6,19.0,6.0,,4.0,2,condominium,10.0,Kedah,3.0,,1171283.0,11214.0,Accept,9
5,employee,152802.0,,yes,1,2,13.0,4.0,,1.0,1,flat,,Kuala Lumpur,1.0,10578.0,438998.0,,Reject,7
5,employee,152733.0,14.0,no,1,2,,4.0,2.0,,1,flat,13.0,Kuala Lumpur,,4982.0,540495.0,,Accept,7
5,employee,361444.0,14.0,yes,1,2,,,,1.0,2,flat,13.0,Kuala Lumpur,,10043.0,,,Accept,8
5,employee,173051.0,12.0,no,1,2,13.0,4.0,2.0,1.0,3,flat,13.0,Kuala Lumpur,1.0,6696.0,755062.0,18830.0,Accept,8
5,employee,,21.0,yes,1,2,,4.0,,,3,flat,13.0,Kuala Lumpur,3.0,5210.0,493203.0,16701.0,Accept,9
5,employee,783076.0,23.0,no,1,2,,,2.0,,1,flat,13.0,Kuala Lumpur,,5406.0,531214.0,7882.0,Accept,6
5,employee,754301.0,24.0,yes,1,2,13.0,4.0,,,3,flat,13.0,Kuala Lumpur,1.0,9094.0,786873.0,17582.0,Accept,7
5,employee,,23.0,no,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,,4609.0,1194434.0,17246.0,Accept,8
5,employee,435034.0,10.0,yes,1,2,13.0,4.0,2.0,1.0,3,flat,13.0,Kuala Lumpur,,11562.0,1374796.0,19447.0,Accept,8
5,employee,315373.0,24.0,no,1,2,13.0,4.0,,1.0,3,flat,13.0,Kuala Lumpur,2.0,,883799.0,8064.0,Accept,8
5,employee,,10.0,yes,1,2,13.0,,2.0,1.0,2,flat,13.0,Kuala Lumpur,,5704.0,622861.0,,Accept,6
5,employee,141056.0,10.0,no,1,2,13.0,4.0,2.0,,3,flat,13.0,Kuala Lumpur,,10953.0,876921.0,18059.0,Reject,6
5,employee,783386.0,,yes,1,2,13.0,4.0,2.0,1.0,3,flat,13.0,Kuala Lumpur,3.0,,1230774.0,8927.0,Accept,6
5,employee,460100.0,12.0,no,1,2,13.0,4.0,2.0,1.0,3,flat,13.0,Kuala Lumpur,2.0,6017.0,1330422.0,8592.0,Accept,8
5,employee,326642.0,,yes,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,,11770.0,684627.0,,Accept,8
5,employee,374968.0,,no,1,2,,,,1.0,1,flat,13.0,Kuala Lumpur,3.0,,1354863.0,13003.0,Accept,7
5,employee,386815.0,,yes,1,2,,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,2.0,7830.0,1332222.0,17247.0,Accept,9
5,employee,,,no,1,2,13.0,,2.0,1.0,2,flat,13.0,Kuala Lumpur,,8373.0,742281.0,18034.0,Accept,7
5,employee,154470.0,20.0,yes,1,2,,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,,5329.0,454882.0,10847.0,Accept,8
5,employee,,15.0,no,1,2,13.0,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,2.0,12504.0,808370.0,10790.0,Reject,9
5,employee,661233.0,18.0,yes,1,2,13.0,,,1.0,2,flat,,Kuala Lumpur,2.0,,813833.0,,Reject,7
5,employee,255679.0,21.0,no,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,3.0,10337.0,,,Reject,8
5,employee,,14.0,yes,1,2,13.0,4.0,,1.0,1,flat,13.0,Kuala Lumpur,1.0,,423946.0,16960.0,Accept,9
5,employee,354468.0,10.0,no,1,2,13.0,,2.0,1.0,2,flat,,Kuala Lumpur,,7501.0,597089.0,10859.0,Accept,9
5,employee,264198.0,19.0,yes,1,2,13.0,,2.0,1.0,1,flat,13.0,Kuala Lumpur,,3982.0,745353.0,,Accept,6
5,employee,532388.0,,no,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,1.0,4607.0,854792.0,19506.0,Reject,9
5,employee,418285.0,,yes,1,2,13.0,4.0,2.0,1.0,2,flat,,Kuala Lumpur,3.0,6786.0,1132938.0,9232.0,Reject,9
5,employee,622679.0,,no,1,2,,4.0,,1.0,2,flat,13.0,Kuala Lumpur,1.0,4902.0,693791.0,8402.0,Accept,7
5,employee,407596.0,18.0,yes,1,2,13.0,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,3.0,,1047739.0,,Reject,7
5,employee,,15.0,no,1,2,13.0,4.0,2.0,1.0,1,flat,,Kuala Lumpur,1.0,4104.0,481441.0,10933.0,Accept,9
5,employee,233882.0,18.0,yes,1,2,,,,1.0,3,flat,13.0,Kuala Lumpur,2.0,11619.0,1377443.0,16303.0,Accept,8
5,employee,,23.0,no,1,2,,,2.0,1.0,1,flat,,Kuala Lumpur,2.0,7349.0,1379160.0,18445.0,Accept,8
5,employee,,14.0,yes,1,2,,,2.0,,3,flat,13.0,Kuala Lumpur,1.0,,1068411.0,12712.0,Accept,8
5,employee,163525.0,20.0,no,1,2,,4.0,2.0,,3,flat,,Kuala Lumpur,,5209.0,544335.0,16557.0,Accept,6
5,employee,512435.0,13.0,yes,1,2,,,2.0,,2,flat,13.0,Kuala Lumpur,2.0,8194.0,1303397.0,19887.0,Reject,6
5,employee,612057.0,19.0,no,1,2,,4.0,,,2,flat,13.0,Kuala Lumpur,,5591.0,,,Accept,8
5,employee,449699.0,23.0,yes,1,2,,4.0,,,2,flat,,Kuala Lumpur,,6068.0,1282161.0,14939.0,Accept,7
5,employee,,19.0,no,1,2,13.0,4.0,2.0,,1,flat,13.0,Kuala Lumpur,,7009.0,1132897.0,9915.0,Accept,8
5,employee,,14.0,yes,1,2,13.0,4.0,2.0,,1,flat,13.0,Kuala Lumpur,,,886710.0,,Accept,9
5,employee,,,no,1,2,,4.0,,1.0,3,flat,13.0,Kuala Lumpur,2.0,9983.0,1128316.0,11291.0,Reject,7
5,employee,565131.0,20.0,yes,1,2,13.0,4.0,,1.0,1,flat,,Kuala Lumpur,2.0,8824.0,940986.0,19693.0,Reject,8
5,employee,,,no,1,2,13.0,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,3.0,,1330073.0,17821.0,Reject,9
5,employee,539754.0,20.0,yes,1,2,13.0,,,1.0,2,flat,13.0,Kuala Lumpur,,9204.0,959267.0,14295.0,Accept,6
5,employee,,18.0,no,1,2,13.0,,2.0,1.0,3,flat,,Kuala Lumpur,1.0,,628561.0,13254.0,Accept,6
5,employee,310129.0,12.0,yes,1,2,,4.0,,1.0,3,flat,13.0,Kuala Lumpur,2.0,,545296.0,,Accept,9
5,employee,477197.0,16.0,no,1,2,13.0,4.0,,1.0,2,flat,13.0,Kuala Lumpur,1.0,,1193268.0,,Accept,9
5,employee,,15.0,yes,1,2,13.0,4.0,,,2,flat,13.0,Kuala Lumpur,1.0,12165.0,651014.0,,Accept,7
5,employee,554620.0,14.0,no,1,2,,,,,3,flat,13.0,Kuala Lumpur,2.0,12326.0,904270.0,19063.0,Accept,6
5,employee,319651.0,24.0,yes,1,2,13.0,4.0,,,3,flat,13.0,Kuala Lumpur,,,853161.0,16750.0,Accept,7
5,employee,347936.0,,no,1,2,13.0,,,,3,flat,13.0,Kuala Lumpur,,4687.0,1325920.0,,Accept,9
5,employee,,21.0,yes,1,2,13.0,,,,1,flat,13.0,Kuala Lumpur,2.0,12530.0,1290850.0,15521.0,Accept,6
5,employee,796559.0,,no,1,2,13.0,,2.0,1.0,3,flat,13.0,Kuala Lumpur,,5409.0,,,Accept,9
5,employee,,10.0,yes,1,2,,4.0,2.0,,1,flat,13.0,Kuala Lumpur,,,1004364.0,13024.0,Accept,8
5,employee,,23.0,no,1,2,13.0,4.0,,1.0,2,flat,,Kuala Lumpur,3.0,3655.0,456091.0,,Accept,8
5,employee,,,yes,1,2,,4.0,,1.0,3,flat,13.0,Kuala Lumpur,2.0,5916.0,459641.0,12033.0,Accept,9
5,employee,516692.0,15.0,no,1,2,13.0,,2.0,1.0,3,flat,13.0,Kuala Lumpur,1.0,4346.0,,,Accept,9
5,employee,125582.0,,yes,1,2,13.0,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,2.0,4324.0,1362446.0,11752.0,Accept,6
5,employee,609663.0,19.0,no,1,2,,4.0,2.0,,2,flat,13.0,Kuala Lumpur,,7280.0,1056389.0,,Reject,9
5,employee,,,yes,1,2,13.0,,2.0,1.0,2,flat,,Kuala Lumpur,2.0,8499.0,1131459.0,9752.0,Accept,8
5,employee,,11.0,no,1,2,13.0,4.0,2.0,,3,flat,13.0,Kuala Lumpur,,3754.0,,13602.0,Reject,9
5,employee,433474.0,10.0,yes,1,2,,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,1.0,10880.0,1013527.0,,Accept,6
5,employee,764285.0,22.0,no,1,2,,4.0,2.0,,3,flat,13.0,Kuala Lumpur,,6011.0,1307495.0,18958.0,Accept,9
5,employee,578796.0,,yes,1,2,13.0,,2.0,1.0,3,flat,13.0,Kuala Lumpur,1.0,11907.0,1028244.0,13158.0,Accept,7
5,employee,301882.0,13.0,no,1,2,,,2.0,1.0,3,flat,13.0,Kuala Lumpur,3.0,7686.0,1315986.0,,Accept,9
5,employee,157764.0,11.0,yes,1,2,13.0,4.0,,1.0,1,flat,13.0,Kuala Lumpur,3.0,11794.0,577102.0,,Reject,8
5,employee,600032.0,21.0,no,1,2,,4.0,2.0,,1,flat,,Kuala Lumpur,3.0,8550.0,1129991.0,,Reject,9
5,employee,674507.0,24.0,yes,1,2,13.0,4.0,2.0,,1,flat,,Kuala Lumpur,,4318.0,1207971.0,,Accept,9
5,employee,,16.0,no,1,2,13.0,,2.0,1.0,3,flat,13.0,Kuala Lumpur,1.0,,1302170.0,13300.0,Accept,6
5,employee,629914.0,14.0,yes,1,2,13.0,4.0,,1.0,2,flat,13.0,Kuala Lumpur,2.0,6443.0,771025.0,16517.0,Accept,7
5,employee,120186.0,19.0,no,1,2,,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,3.0,9909.0,713735.0,,Accept,8
5,employee,110979.0,15.0,yes,1,2,13.0,,2.0,,3,flat,13.0,Kuala Lumpur,,10422.0,1262544.0,,Accept,6
5,employee,251819.0,18.0,no,1,2,13.0,4.0,,1.0,2,flat,13.0,Kuala Lumpur,2.0,7009.0,1100867.0,12277.0,Accept,9
5,employee,,13.0,yes,1,2,,4.0,2.0,1.0,1,flat,,Kuala Lumpur,,,521399.0,,Reject,9
5,employee,757902.0,,no,1,2,13.0,4.0,,1.0,1,flat,13.0,Kuala Lumpur,2.0,,792406.0,,Accept,9
5,employee,101165.0,14.0,yes,1,2,13.0,4.0,,,1,flat,13.0,Kuala Lumpur,,9477.0,1202085.0,16268.0,Accept,7
5,employee,619567.0,16.0,no,1,2,13.0,,,1.0,1,flat,13.0,Kuala Lumpur,1.0,10377.0,1154415.0,,Reject,9
5,employee,764662.0,19.0,yes,1,2,13.0,4.0,2.0,1.0,2,flat,,Kuala Lumpur,,8152.0,1313969.0,,Reject,6
5,employee,,,no,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,2.0,11266.0,1329216.0,14799.0,Reject,6
5,employee,528268.0,,yes,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,1.0,,1249273.0,15132.0,Accept,8
5,employee,263226.0,15.0,no,1,2,13.0,4.0,,,2,flat,,Kuala Lumpur,1.0,9989.0,761553.0,,Reject,6
5,employee,,15.0,yes,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,3.0,,,,Reject,6
5,employee,751020.0,,no,1,2,13.0,4.0,2.0,,3,flat,13.0,Kuala Lumpur,3.0,12433.0,1209626.0,14101.0,Accept,6
5,employee,174386.0,20.0,yes,1,2,13.0,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,,11394.0,882547.0,,Reject,8
5,employee,717374.0,,no,1,2,13.0,,,,3,flat,13.0,Kuala Lumpur,1.0,11187.0,1384624.0,,Reject,6
5,employee,206307.0,17.0,yes,1,2,13.0,4.0,2.0,,3,flat,13.0,Kuala Lumpur,,4946.0,1188463.0,,Accept,7
5,employee,510116.0,18.0,no,1,2,13.0,4.0,,,1,flat,,Kuala Lumpur,1.0,8429.0,772529.0,,Reject,6
5,employee,757310.0,19.0,yes,1,2,13.0,,,,2,flat,,Kuala Lumpur,1.0,4535.0,1376337.0,13689.0,Accept,7
5,employee,286353.0,11.0,no,1,2,13.0,4.0,2.0,,1,flat,,Kuala Lumpur,3.0,7165.0,594468.0,10373.0,Accept,7
5,employee,697642.0,,yes,1,2,13.0,4.0,2.0,1.0,1,flat,13.0,Kuala Lumpur,1.0,8453.0,1173758.0,17004.0,Reject,7
5,employee,275658.0,18.0,no,1,2,13.0,4.0,2.0,,3,flat,13.0,Kuala Lumpur,2.0,10303.0,1419996.0,,Accept,6
5,employee,250046.0,23.0,yes,1,2,,4.0,2.0,,2,flat,13.0,Kuala Lumpur,1.0,5635.0,893703.0,8441.0,Accept,8
5,employee,,,no,1,2,13.0,4.0,2.0,1.0,2,flat,,Kuala Lumpur,1.0,7553.0,652491.0,,Accept,6
5,employee,353641.0,21.0,yes,1,2,13.0,4.0,2.0,1.0,3,flat,,Kuala Lumpur,1.0,5456.0,462134.0,13644.0,Accept,8
5,employee,505888.0,18.0,no,1,2,13.0,4.0,,1.0,3,flat,13.0,Kuala Lumpur,1.0,12181.0,445315.0,12874.0,Accept,7
5,employee,476071.0,11.0,yes,1,2,13.0,4.0,,1.0,1,flat,13.0,Kuala Lumpur,3.0,,714497.0,16588.0,Accept,8
5,employee,,,no,1,2,13.0,4.0,2.0,1.0,3,flat,13.0,Kuala Lumpur,,8018.0,574424.0,,Accept,9
5,employee,,13.0,yes,1,2,,4.0,2.0,,2,flat,,Kuala Lumpur,2.0,9392.0,1171232.0,15474.0,Reject,8
5,employee,605933.0,,no,1,2,13.0,4.0,,1.0,2,flat,13.0,Kuala Lumpur,3.0,,1002607.0,18272.0,Accept,7
5,employee,,14.0,yes,1,2,,4.0,2.0,1.0,2,flat,13.0,Kuala Lumpur,2.0,,1131642.0,,Accept,8
5,employee,105265.0,18.0,no,1,2,13.0,,,1.0,1,flat,13.0,Kuala Lumpur,3.0,,1077170.0,14878.0,Accept,6
7,Self_Employed,702291.0,,yes,1,2,14.0,4.0,,,1,flat,10.0,Kuala Lumpur,1.0,4281.0,432067.0,11488.0,Accept,8
7,Self_Employed,462020.0,11.0,no,1,2,14.0,,2.0,1.0,2,flat,,Kuala Lumpur,3.0,12052.0,858408.0,8656.0,Reject,6
7,Self_Employed,437798.0,23.0,yes,1,2,,,,1.0,3,flat,,Kuala Lumpur,2.0,3920.0,768978.0,,Accept,6
7,Self_Employed,769518.0,24.0,no,1,2,,,2.0,1.0,3,flat,10.0,Kuala Lumpur,3.0,8478.0,1335923.0,12337.0,Accept,8
7,Self_Employed,,12.0,yes,1,2,,,,1.0,2,flat,10.0,Kuala Lumpur,3.0,6603.0,828986.0,14846.0,Accept,6
7,Self_Employed,311345.0,19.0,no,1,2,14.0,,,1.0,1,flat,,Kuala Lumpur,,7966.0,797032.0,,Reject,8
7,Self_Employed,716179.0,,yes,1,2,,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,1.0,5290.0,646239.0,15552.0,Reject,9
7,Self_Employed,106423.0,19.0,no,1,2,14.0,4.0,,1.0,1,flat,10.0,Kuala Lumpur,2.0,6959.0,881712.0,15312.0,Accept,7
7,Self_Employed,,13.0,yes,1,2,14.0,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,3.0,9123.0,1036062.0,,Accept,7
7,Self_Employed,237027.0,10.0,no,1,2,,,2.0,1.0,3,flat,10.0,Kuala Lumpur,3.0,10677.0,1017626.0,7698.0,Accept,7
7,Self_Employed,,10.0,yes,1,2,14.0,4.0,2.0,1.0,2,flat,10.0,Kuala Lumpur,2.0,4539.0,939452.0,17424.0,Reject,8
7,Self_Employed,679989.0,16.0,no,1,2,14.0,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,2.0,10566.0,1237488.0,,Accept,8
7,Self_Employed,537295.0,24.0,yes,1,2,14.0,,,1.0,2,flat,10.0,Kuala Lumpur,,12045.0,589175.0,,Reject,8
7,Self_Employed,,,no,1,2,,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,,9539.0,,,Accept,7
7,Self_Employed,546305.0,15.0,yes,1,2,14.0,,,,2,flat,10.0,Kuala Lumpur,1.0,4203.0,1053023.0,,Reject,8
7,Self_Employed,728851.0,,no,1,2,14.0,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,,,1259553.0,,Accept,7
7,Self_Employed,609443.0,10.0,yes,1,2,,4.0,,1.0,2,flat,10.0,Kuala Lumpur,,10674.0,1406152.0,13459.0,Accept,6
7,Self_Employed,179576.0,,no,1,2,,4.0,2.0,1.0,2,flat,10.0,Kuala Lumpur,,11056.0,1449960.0,,Accept,9
7,Self_Employed,237058.0,17.0,yes,1,2,,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,3.0,12088.0,1183165.0,19493.0,Reject,8
7,Self_Employed,,12.0,no,1,2,,4.0,,1.0,1,flat,10.0,Kuala Lumpur,3.0,4326.0,957105.0,11529.0,Accept,8
7,Self_Employed,711774.0,22.0,yes,1,2,14.0,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,,,1167123.0,17741.0,Reject,8
7,Self_Employed,535414.0,18.0,no,1,2,14.0,4.0,,,1,flat,10.0,Kuala Lumpur,2.0,9447.0,1144193.0,,Accept,7
7,Self_Employed,,18.0,yes,1,2,,4.0,,,2,flat,,Kuala Lumpur,1.0,9458.0,1399308.0,,Accept,7
7,Self_Employed,796651.0,12.0,no,1,2,14.0,,2.0,1.0,3,flat,,Kuala Lumpur,2.0,10320.0,863670.0,13943.0,Accept,6
7,Self_Employed,212036.0,,yes,1,2,14.0,,2.0,1.0,1,flat,10.0,Kuala Lumpur,2.0,6683.0,927566.0,12835.0,Accept,6
7,Self_Employed,645234.0,,no,1,2,14.0,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,,5855.0,1121745.0,8771.0,Accept,9
7,Self_Employed,303118.0,11.0,yes,1,2,14.0,,2.0,1.0,1,flat,10.0,Kuala Lumpur,3.0,10024.0,680262.0,17715.0,Accept,6
7,Self_Employed,401470.0,24.0,no,1,2,14.0,4.0,,,3,flat,10.0,Kuala Lumpur,1.0,5759.0,901538.0,18886.0,Accept,9
7,Self_Employed,189584.0,20.0,yes,1,2,,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,2.0,8987.0,868190.0,,Accept,7
7,Self_Employed,245006.0,23.0,no,1,2,14.0,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,1.0,7178.0,1288094.0,13597.0,Reject,7
7,Self_Employed,705500.0,11.0,yes,1,2,14.0,4.0,2.0,,1,flat,10.0,Kuala Lumpur,2.0,10379.0,947856.0,11160.0,Reject,6
7,Self_Employed,139423.0,10.0,no,1,2,14.0,,2.0,1.0,3,flat,10.0,Kuala Lumpur,1.0,10870.0,537922.0,,Accept,7
7,Self_Employed,156108.0,24.0,yes,1,2,14.0,4.0,2.0,1.0,2,flat,10.0,Kuala Lumpur,,10540.0,660956.0,,Accept,6
7,Self_Employed,174280.0,13.0,no,1,2,,,2.0,1.0,2,flat,10.0,Kuala Lumpur,,5998.0,1222009.0,7875.0,Accept,6
7,Self_Employed,729108.0,19.0,yes,1,2,14.0,4.0,2.0,1.0,2,flat,10.0,Kuala Lumpur,2.0,4216.0,,8595.0,Accept,7
7,Self_Employed,705576.0,11.0,no,1,2,,,2.0,1.0,2,flat,10.0,Kuala Lumpur,1.0,10060.0,1350662.0,,Accept,6
7,Self_Employed,268446.0,22.0,yes,1,2,14.0,4.0,2.0,,1,flat,10.0,Kuala Lumpur,3.0,10115.0,,13331.0,Accept,7
7,Self_Employed,712495.0,10.0,no,1,2,14.0,4.0,2.0,1.0,1,flat,10.0,Kuala Lumpur,1.0,,688587.0,16294.0,Accept,7
7,Self_Employed,157857.0,21.0,yes,1,2,14.0,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,3.0,11561.0,439778.0,15451.0,Reject,9
7,Self_Employed,274467.0,,no,1,2,14.0,4.0,,1.0,3,flat,10.0,Kuala Lumpur,1.0,9595.0,767859.0,14708.0,Accept,9
7,Self_Employed,178675.0,24.0,yes,1,2,,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,2.0,12005.0,812378.0,,Accept,8
7,Self_Employed,,17.0,no,1,2,,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,,11350.0,944884.0,,Accept,6
7,Self_Employed,,14.0,yes,1,2,14.0,4.0,2.0,1.0,2,flat,10.0,Kuala Lumpur,3.0,10261.0,929635.0,19244.0,Reject,9
7,Self_Employed,147540.0,14.0,no,1,2,14.0,,2.0,1.0,2,flat,10.0,Kuala Lumpur,3.0,7375.0,,18937.0,Reject,8
7,Self_Employed,555224.0,,yes,1,2,14.0,4.0,,1.0,3,flat,10.0,Kuala Lumpur,1.0,,1257158.0,,Accept,8
7,Self_Employed,408529.0,11.0,no,1,2,14.0,,,1.0,2,flat,10.0,Kuala Lumpur,3.0,8141.0,,14793.0,Reject,6
7,Self_Employed,692995.0,17.0,yes,1,2,14.0,4.0,,1.0,3,flat,10.0,Kuala Lumpur,3.0,6684.0,582275.0,12353.0,Accept,7
7,Self_Employed,796644.0,19.0,no,1,2,,4.0,2.0,1.0,1,flat,10.0,Kuala Lumpur,1.0,,769385.0,12961.0,Accept,7
7,Self_Employed,594229.0,19.0,yes,1,2,,,2.0,1.0,2,flat,,Kuala Lumpur,,8716.0,,19799.0,Accept,8
7,Self_Employed,240717.0,10.0,no,1,2,14.0,4.0,2.0,,2,flat,10.0,Kuala Lumpur,3.0,7051.0,1350794.0,9304.0,Accept,6
7,Self_Employed,640280.0,,yes,1,2,14.0,,2.0,1.0,3,flat,10.0,Kuala Lumpur,,5618.0,,,Reject,8
7,Self_Employed,322565.0,17.0,no,1,2,,4.0,2.0,1.0,3,flat,10.0,Kuala Lumpur,,11988.0,663058.0,19223.0,Accept,7
7,Self_Employed,718860.0,14.0,yes,1,2,14.0,4.0,2.0,,3,flat,,Kuala Lumpur,3.0,,1397450.0,19978.0,Accept,8
